feedback_id,customer_id,product,category,feedback_text,rating,sentiment,satisfaction_score,date,region,customer_type
FB1954,CUST1941,Product C,User Experience,Very happy with my purchase. Great product!,4,Positive,94,2024-05-28,North,New
FB1955,CUST3572,Product A,Customer Service,The experience was okay. Some issues but manageable.,3,Neutral,62,2024-09-29,West,Returning
FB1956,CUST6075,Product D,Features,Outstanding customer service. They resolved my issue quickly.,4,Positive,86,2024-01-09,West,New
FB1957,CUST8519,Product C,Customer Service,Overpriced and low quality. Would not recommend.,1,Negative,26,2025-07-10,North,New
FB1958,CUST6388,Product E,Pricing,Five stars! The quality is superb and the price is reasonable.,4,Positive,96,2025-01-29,West,Returning
FB1959,CUST8476,Product C,Features,Amazing experience! The product exceeded my expectations.,5,Positive,100,2025-06-11,East,Returning
FB1960,CUST5081,Product B,User Experience,It's decent but could be better. Price is fair.,3,Neutral,63,2025-07-19,West,Returning
FB1961,CUST2565,Product D,Features,It's decent but could be better. Price is fair.,3,Neutral,68,2024-11-27,North,New
FB1962,CUST4559,Product D,Pricing,Very happy with my purchase. Great product!,5,Positive,82,2024-04-09,North,Returning
FB1963,CUST8388,Product B,Delivery,Complete waste of money. Very unsatisfied.,2,Negative,23,2024-01-17,South,Premium
FB1964,CUST6630,Product D,Customer Service,Amazing experience! The product exceeded my expectations.,5,Positive,92,2023-12-15,West,New
FB1965,CUST8942,Product D,Product Quality,Great value for money. Highly recommend to everyone!,5,Positive,94,2023-11-10,North,Premium
FB1966,CUST5573,Product B,Customer Service,Fantastic! Will definitely order again.,4,Positive,95,2025-09-02,North,Premium
FB1967,CUST2271,Product A,Features,Amazing experience! The product exceeded my expectations.,5,Positive,85,2024-02-10,East,New
FB1968,CUST4541,Product D,Features,Outstanding customer service. They resolved my issue quickly.,4,Positive,97,2025-01-24,North,Premium
FB1969,CUST6051,Product D,Product Quality,Poor customer service. They didn't respond to my complaints.,2,Negative,32,2025-04-18,North,New
FB1970,CUST4908,Product B,Product Quality,Terrible experience. The product doesn't work as advertised.,2,Negative,39,2024-11-20,North,Returning
FB1971,CUST2035,Product B,Product Quality,Average quality for the price. Neither good nor bad.,3,Neutral,56,2023-11-28,South,Premium
FB1972,CUST6286,Product E,Features,Very happy with my purchase. Great product!,4,Positive,90,2024-04-19,South,Premium
FB1973,CUST2979,Product B,Customer Service,The experience was okay. Some issues but manageable.,3,Neutral,63,2024-05-30,North,Returning
FB1974,CUST7376,Product B,Pricing,Five stars! The quality is superb and the price is reasonable.,5,Positive,80,2024-09-26,South,New
FB1975,CUST1719,Product A,Customer Service,Acceptable product but room for improvement in several areas.,3,Neutral,61,2025-09-03,West,Returning
FB1976,CUST2552,Product E,Delivery,Amazing experience! The product exceeded my expectations.,4,Positive,88,2025-07-05,West,Premium
FB1977,CUST2106,Product C,Product Quality,Great value for money. Highly recommend to everyone!,5,Positive,95,2025-10-10,West,Returning
FB1978,CUST1347,Product E,Product Quality,Terrible experience. The product doesn't work as advertised.,1,Negative,17,2025-04-06,East,New
FB1979,CUST3253,Product C,Pricing,The product quality is subpar and doesn't meet expectations.,1,Negative,11,2025-01-11,East,New
FB1980,CUST8270,Product C,Customer Service,Excellent product! Really satisfied with the quality and service.,4,Positive,99,2024-04-03,East,Returning
FB1981,CUST5726,Product A,Customer Service,Very disappointed with the product quality. Not worth the price.,2,Negative,30,2025-08-20,East,Returning
FB1982,CUST7250,Product E,Delivery,Excellent product! Really satisfied with the quality and service.,4,Positive,87,2024-07-05,South,Returning
FB1983,CUST1853,Product B,Customer Service,Fantastic! Will definitely order again.,4,Positive,86,2025-08-05,South,New
FB1984,CUST2280,Product D,Features,Terrible experience. The product doesn't work as advertised.,1,Negative,26,2024-04-25,West,Returning
FB1985,CUST5079,Product C,Delivery,Terrible experience. The product doesn't work as advertised.,2,Negative,15,2024-04-16,West,Premium
FB1986,CUST7524,Product D,Customer Service,Fantastic! Will definitely order again.,4,Positive,91,2024-05-24,West,Returning
FB1987,CUST8897,Product A,Pricing,Bad experience. The product arrived late and broken.,1,Negative,36,2025-01-05,West,New
FB1988,CUST7233,Product D,Delivery,The delivery took too long and the product was damaged.,1,Negative,18,2024-09-02,West,Returning
FB1989,CUST3238,Product D,Customer Service,Customer support is unhelpful and rude.,1,Negative,20,2024-11-18,South,New
FB1990,CUST7628,Product D,Pricing,Very happy with my purchase. Great product!,5,Positive,95,2023-11-04,East,Returning
FB1991,CUST1636,Product A,Pricing,The team was very helpful and professional.,4,Positive,93,2025-03-15,South,New
FB1992,CUST9005,Product C,Features,Average quality for the price. Neither good nor bad.,3,Neutral,66,2025-01-19,North,Premium
FB1993,CUST8827,Product A,Delivery,The product meets basic expectations but nothing more.,3,Neutral,57,2024-11-28,North,Premium
FB1994,CUST3414,Product C,Customer Service,Overpriced and low quality. Would not recommend.,2,Negative,40,2025-09-11,South,New
FB1995,CUST2316,Product E,Customer Service,Bad experience. The product arrived late and broken.,2,Negative,32,2024-02-27,West,New
FB1996,CUST6045,Product D,Features,The delivery was fast and the product is exactly as described.,5,Positive,98,2025-01-10,North,New
FB1997,CUST4432,Product D,Features,The features are missing and the interface is confusing.,1,Negative,18,2025-08-12,East,New
FB1998,CUST2144,Product D,User Experience,"The product is okay, nothing special but does the job.",3,Neutral,53,2024-04-20,West,Premium
FB1999,CUST4053,Product B,Customer Service,The delivery took too long and the product was damaged.,1,Negative,21,2024-08-21,West,New
FB2000,CUST4482,Product B,Customer Service,"It's fine, works as expected but nothing exceptional.",3,Neutral,68,2025-03-28,North,Premium
FB2001,CUST7697,Product D,Features,The product meets basic expectations but nothing more.,3,Neutral,58,2024-05-05,North,Premium
FB2002,CUST5534,Product A,Delivery,Amazing experience! The product exceeded my expectations.,5,Positive,83,2024-04-18,North,Premium
FB2003,CUST5359,Product A,Features,Amazing experience! The product exceeded my expectations.,4,Positive,81,2024-06-27,North,New
FB2004,CUST9520,Product C,Pricing,Very disappointed with the product quality. Not worth the price.,2,Negative,29,2024-06-03,West,Returning
FB2005,CUST4925,Product C,Features,I love this product! It's exactly what I needed.,5,Positive,90,2025-07-10,West,Returning
FB2006,CUST1050,Product D,Features,I love this product! It's exactly what I needed.,5,Positive,83,2025-07-17,West,Premium
FB2007,CUST7036,Product D,User Experience,Amazing experience! The product exceeded my expectations.,5,Positive,87,2024-03-21,West,Premium
FB2008,CUST6901,Product A,Features,Very disappointed with the product quality. Not worth the price.,2,Negative,10,2024-12-27,East,Premium
FB2009,CUST2333,Product C,Pricing,Fantastic! Will definitely order again.,5,Positive,99,2025-01-27,West,Premium
FB2010,CUST4196,Product B,User Experience,The experience was okay. Some issues but manageable.,3,Neutral,59,2025-10-16,North,New
FB2011,CUST8311,Product A,Pricing,Overpriced and low quality. Would not recommend.,2,Negative,15,2025-03-23,South,New
FB2012,CUST1478,Product B,Delivery,Amazing experience! The product exceeded my expectations.,4,Positive,93,2024-06-03,West,Returning
FB2013,CUST3224,Product E,Features,Customer support is unhelpful and rude.,1,Negative,31,2024-06-12,West,New
FB2014,CUST6623,Product D,Features,Outstanding customer service. They resolved my issue quickly.,4,Positive,100,2025-10-08,West,Premium
FB2015,CUST5244,Product A,Delivery,Bad experience. The product arrived late and broken.,1,Negative,17,2025-08-18,North,New
FB2016,CUST7025,Product B,Delivery,The team was very helpful and professional.,4,Positive,83,2024-01-30,West,Premium
FB2017,CUST7941,Product C,Delivery,The team was very helpful and professional.,4,Positive,92,2023-11-01,South,Premium
FB2018,CUST1150,Product E,Pricing,Terrible experience. The product doesn't work as advertised.,1,Negative,22,2025-09-09,East,New
FB2019,CUST3415,Product E,Delivery,"It's fine, works as expected but nothing exceptional.",3,Neutral,64,2024-08-29,South,Premium
FB2020,CUST6245,Product C,User Experience,"The product is okay, nothing special but does the job.",3,Neutral,69,2025-09-11,North,Returning
FB2021,CUST7171,Product A,Delivery,Terrible experience. The product doesn't work as advertised.,2,Negative,19,2025-10-23,South,Premium
FB2022,CUST3933,Product D,Features,The product meets basic expectations but nothing more.,3,Neutral,51,2024-06-02,West,Returning
FB2023,CUST9977,Product D,Delivery,It's decent but could be better. Price is fair.,3,Neutral,50,2025-09-05,West,Premium
FB2024,CUST2176,Product E,Features,The experience was okay. Some issues but manageable.,3,Neutral,62,2025-02-26,East,Returning
FB2025,CUST2594,Product B,Delivery,"Mixed feelings. Some aspects are good, others need improvement.",3,Neutral,62,2025-10-13,North,Premium
FB2026,CUST8904,Product C,Customer Service,Great value for money. Highly recommend to everyone!,4,Positive,94,2024-09-06,South,New
FB2027,CUST2670,Product B,Pricing,Very disappointed with the product quality. Not worth the price.,2,Negative,33,2024-05-18,West,Premium
FB2028,CUST8763,Product B,Product Quality,"Average experience. Some features work well, others don't.",3,Neutral,61,2024-04-20,North,Premium
FB2029,CUST7619,Product B,Product Quality,Five stars! The quality is superb and the price is reasonable.,4,Positive,100,2025-08-26,North,New
FB2030,CUST7150,Product A,Pricing,The team was very helpful and professional.,4,Positive,100,2024-12-10,West,Returning
FB2031,CUST2910,Product A,Product Quality,The features are missing and the interface is confusing.,1,Negative,13,2025-08-08,West,Premium
FB2032,CUST8856,Product C,Features,The product meets basic expectations but nothing more.,3,Neutral,50,2025-09-14,North,Premium
FB2033,CUST3051,Product A,Delivery,Five stars! The quality is superb and the price is reasonable.,5,Positive,98,2024-05-03,North,Premium
FB2034,CUST9788,Product E,Pricing,Excellent product! Really satisfied with the quality and service.,5,Positive,97,2025-05-03,North,Premium
FB2035,CUST2922,Product B,User Experience,Poor customer service. They didn't respond to my complaints.,1,Negative,40,2025-06-20,South,New
FB2036,CUST3110,Product E,Customer Service,I love this product! It's exactly what I needed.,4,Positive,81,2025-05-21,South,New
FB2037,CUST9292,Product C,Delivery,Excellent product! Really satisfied with the quality and service.,4,Positive,83,2025-05-28,South,Returning
FB2038,CUST5807,Product E,Pricing,The delivery was fast and the product is exactly as described.,4,Positive,96,2025-09-03,South,Premium
FB2039,CUST9818,Product E,Customer Service,Complete waste of money. Very unsatisfied.,2,Negative,29,2025-03-16,North,Premium
FB2040,CUST4526,Product B,User Experience,Outstanding customer service. They resolved my issue quickly.,4,Positive,89,2023-12-15,South,Premium
FB2041,CUST5177,Product C,Pricing,The team was very helpful and professional.,5,Positive,82,2024-11-01,South,Returning
FB2042,CUST9780,Product B,Product Quality,The delivery was fast and the product is exactly as described.,5,Positive,84,2025-02-09,East,Premium
FB2043,CUST3514,Product C,Pricing,The features are missing and the interface is confusing.,1,Negative,23,2025-10-13,West,New
FB2044,CUST2802,Product E,Pricing,The delivery was fast and the product is exactly as described.,4,Positive,97,2025-07-10,North,Returning
FB2045,CUST4698,Product C,Product Quality,I love this product! It's exactly what I needed.,5,Positive,84,2025-08-16,North,Returning
FB2046,CUST9625,Product C,User Experience,Amazing experience! The product exceeded my expectations.,4,Positive,85,2024-06-14,West,New
FB2047,CUST5440,Product E,Product Quality,The team was very helpful and professional.,5,Positive,97,2025-04-24,North,New
FB2048,CUST6655,Product E,User Experience,The experience was okay. Some issues but manageable.,3,Neutral,55,2024-09-20,West,Returning
FB2049,CUST3337,Product D,User Experience,Excellent product! Really satisfied with the quality and service.,4,Positive,84,2025-06-28,East,New
FB2050,CUST7852,Product D,Customer Service,The product meets basic expectations but nothing more.,3,Neutral,69,2025-08-15,West,Returning
FB2051,CUST4748,Product C,Features,Overpriced and low quality. Would not recommend.,2,Negative,26,2025-02-21,North,Returning
FB2052,CUST4932,Product A,Customer Service,Poor customer service. They didn't respond to my complaints.,1,Negative,12,2024-12-20,North,New
FB2053,CUST7946,Product E,Features,Customer support is unhelpful and rude.,1,Negative,40,2024-08-18,South,Returning
FB2054,CUST1227,Product E,Customer Service,Complete waste of money. Very unsatisfied.,1,Negative,22,2025-03-23,North,Premium
FB2055,CUST9652,Product E,Product Quality,The features are missing and the interface is confusing.,1,Negative,33,2025-01-08,West,New
FB2056,CUST3864,Product A,Delivery,"Mixed feelings. Some aspects are good, others need improvement.",3,Neutral,57,2025-09-20,South,Premium
FB2057,CUST7211,Product B,Delivery,The experience was okay. Some issues but manageable.,3,Neutral,65,2024-10-26,North,Returning
FB2058,CUST5901,Product D,Delivery,Very happy with my purchase. Great product!,4,Positive,89,2025-09-25,East,New
FB2059,CUST5994,Product E,Product Quality,The product quality is subpar and doesn't meet expectations.,2,Negative,16,2023-11-02,West,Premium
FB2060,CUST5888,Product C,Product Quality,Excellent product! Really satisfied with the quality and service.,5,Positive,90,2025-03-13,North,Returning
FB2061,CUST9061,Product B,Product Quality,Excellent product! Really satisfied with the quality and service.,4,Positive,93,2024-05-08,South,Returning
FB2062,CUST5098,Product B,Pricing,"The product is okay, nothing special but does the job.",3,Neutral,54,2024-03-05,West,Returning
FB2063,CUST8185,Product D,Customer Service,Great value for money. Highly recommend to everyone!,5,Positive,83,2024-09-01,South,Returning
FB2064,CUST5667,Product A,Customer Service,Outstanding customer service. They resolved my issue quickly.,4,Positive,86,2025-01-17,West,Returning
FB2065,CUST8852,Product C,Product Quality,It's decent but could be better. Price is fair.,3,Neutral,56,2024-10-04,West,Returning
FB2066,CUST9222,Product D,Customer Service,Great value for money. Highly recommend to everyone!,5,Positive,92,2025-05-16,North,New
FB2067,CUST1852,Product C,Pricing,I love this product! It's exactly what I needed.,4,Positive,87,2023-11-21,North,Returning
FB2068,CUST5059,Product E,Customer Service,Fantastic! Will definitely order again.,4,Positive,93,2025-03-05,South,New
FB2069,CUST8031,Product B,Pricing,Overpriced and low quality. Would not recommend.,1,Negative,31,2024-08-13,North,Premium
FB2070,CUST2973,Product B,Pricing,Terrible experience. The product doesn't work as advertised.,1,Negative,17,2025-03-28,North,Returning
FB2071,CUST4270,Product A,Product Quality,The experience was okay. Some issues but manageable.,3,Neutral,50,2024-05-14,West,Returning
FB2072,CUST7980,Product D,Product Quality,Outstanding customer service. They resolved my issue quickly.,4,Positive,90,2025-04-20,West,Premium
FB2073,CUST6751,Product D,Customer Service,The delivery was fast and the product is exactly as described.,5,Positive,88,2023-12-22,East,New
FB2074,CUST5674,Product D,Delivery,Excellent product! Really satisfied with the quality and service.,5,Positive,86,2024-05-04,North,Returning
FB2075,CUST5986,Product A,Product Quality,Fantastic! Will definitely order again.,5,Positive,90,2024-05-07,North,Premium
FB2076,CUST6920,Product E,User Experience,The delivery took too long and the product was damaged.,2,Negative,21,2025-05-18,East,New
FB2077,CUST2742,Product B,Features,The team was very helpful and professional.,5,Positive,82,2025-08-26,North,New
FB2078,CUST8303,Product A,Product Quality,The product meets basic expectations but nothing more.,3,Neutral,56,2025-06-22,East,Returning
FB2079,CUST3517,Product A,Customer Service,The product meets basic expectations but nothing more.,3,Neutral,67,2025-02-27,South,Returning
FB2080,CUST6996,Product D,Features,Complete waste of money. Very unsatisfied.,2,Negative,38,2025-05-16,North,Returning
FB2081,CUST5491,Product B,Delivery,Very happy with my purchase. Great product!,4,Positive,85,2024-01-08,North,Premium
FB2082,CUST9723,Product E,Product Quality,Terrible experience. The product doesn't work as advertised.,2,Negative,25,2024-01-01,South,Returning
FB2083,CUST5448,Product B,Customer Service,Five stars! The quality is superb and the price is reasonable.,5,Positive,99,2025-04-04,North,New
FB2084,CUST9602,Product C,Delivery,Excellent product! Really satisfied with the quality and service.,5,Positive,96,2025-06-07,South,Returning
FB2085,CUST1747,Product E,Customer Service,Amazing experience! The product exceeded my expectations.,4,Positive,87,2025-10-25,East,New
FB2086,CUST1844,Product B,Customer Service,The delivery was fast and the product is exactly as described.,4,Positive,88,2025-08-15,North,New
FB2087,CUST2363,Product E,Delivery,The team was very helpful and professional.,5,Positive,90,2025-08-25,South,Returning
FB2088,CUST4592,Product C,Customer Service,Excellent product! Really satisfied with the quality and service.,4,Positive,91,2025-07-18,East,New
FB2089,CUST7258,Product C,Features,The product quality is subpar and doesn't meet expectations.,1,Negative,33,2025-05-03,South,Returning
FB2090,CUST8308,Product B,Features,Outstanding customer service. They resolved my issue quickly.,5,Positive,84,2024-06-12,West,Returning
FB2091,CUST3973,Product D,Customer Service,"Average experience. Some features work well, others don't.",3,Neutral,65,2024-03-30,South,New
FB2092,CUST6081,Product B,Customer Service,Great value for money. Highly recommend to everyone!,5,Positive,80,2025-06-05,West,Premium
FB2093,CUST5018,Product D,Features,Great value for money. Highly recommend to everyone!,4,Positive,93,2025-07-14,West,New
FB2094,CUST7291,Product A,Product Quality,Excellent product! Really satisfied with the quality and service.,4,Positive,92,2025-04-22,North,Premium
FB2095,CUST1221,Product A,Product Quality,Amazing experience! The product exceeded my expectations.,5,Positive,84,2023-12-14,East,Premium
FB2096,CUST6036,Product C,Pricing,Fantastic! Will definitely order again.,5,Positive,85,2024-01-26,South,New
FB2097,CUST1729,Product A,User Experience,Overpriced and low quality. Would not recommend.,1,Negative,10,2023-12-27,East,New
FB2098,CUST1019,Product B,Product Quality,The experience was okay. Some issues but manageable.,3,Neutral,54,2025-04-06,South,Returning
FB2099,CUST2841,Product D,Customer Service,The delivery was fast and the product is exactly as described.,4,Positive,92,2024-11-28,North,New
FB2100,CUST2249,Product E,Delivery,Neutral feelings about this. It works but not impressive.,3,Neutral,61,2024-02-12,North,Returning
FB2101,CUST3917,Product D,User Experience,Acceptable product but room for improvement in several areas.,3,Neutral,54,2024-01-25,East,Premium
FB2102,CUST5702,Product C,Product Quality,The delivery took too long and the product was damaged.,2,Negative,29,2024-05-03,East,Returning
FB2103,CUST3435,Product B,Delivery,The delivery was fast and the product is exactly as described.,4,Positive,80,2025-09-07,South,Returning
FB2104,CUST8003,Product C,Customer Service,Customer support is unhelpful and rude.,1,Negative,13,2025-01-30,North,Returning
FB2105,CUST9097,Product D,Pricing,Five stars! The quality is superb and the price is reasonable.,5,Positive,90,2024-03-09,West,Premium
FB2106,CUST9144,Product E,User Experience,Outstanding customer service. They resolved my issue quickly.,5,Positive,93,2025-08-12,West,Premium
FB2107,CUST7911,Product E,User Experience,The experience was okay. Some issues but manageable.,3,Neutral,52,2025-05-02,South,Premium
FB2108,CUST6937,Product E,Pricing,Excellent product! Really satisfied with the quality and service.,4,Positive,80,2024-01-28,South,New
FB2109,CUST5828,Product D,Customer Service,Average quality for the price. Neither good nor bad.,3,Neutral,54,2023-12-31,West,New
FB2110,CUST2920,Product B,Pricing,"The product is okay, nothing special but does the job.",3,Neutral,54,2024-06-02,North,Premium
FB2111,CUST3591,Product A,Customer Service,Amazing experience! The product exceeded my expectations.,4,Positive,95,2025-01-07,East,New
FB2112,CUST3988,Product D,Features,Excellent product! Really satisfied with the quality and service.,5,Positive,84,2024-01-19,South,Premium
FB2113,CUST6526,Product D,Features,Overpriced and low quality. Would not recommend.,2,Negative,23,2025-04-23,North,Returning
FB2114,CUST3627,Product A,Pricing,Excellent product! Really satisfied with the quality and service.,4,Positive,96,2024-02-21,West,Premium
FB2115,CUST4724,Product D,Customer Service,Overpriced and low quality. Would not recommend.,2,Negative,32,2025-02-07,East,New
FB2116,CUST1917,Product B,Pricing,Great value for money. Highly recommend to everyone!,4,Positive,92,2025-04-17,South,Premium
FB2117,CUST6131,Product D,Pricing,Poor customer service. They didn't respond to my complaints.,2,Negative,25,2025-05-25,South,New
FB2118,CUST2710,Product A,Delivery,Terrible experience. The product doesn't work as advertised.,2,Negative,13,2024-11-14,East,New
FB2119,CUST4471,Product E,Product Quality,Very happy with my purchase. Great product!,4,Positive,82,2024-07-02,East,New
FB2120,CUST2393,Product E,User Experience,Excellent product! Really satisfied with the quality and service.,4,Positive,88,2025-05-17,North,Premium
FB2121,CUST1138,Product C,Delivery,I love this product! It's exactly what I needed.,4,Positive,89,2025-03-09,West,Premium
FB2122,CUST2595,Product C,Pricing,Five stars! The quality is superb and the price is reasonable.,5,Positive,84,2024-05-17,North,Premium
FB2123,CUST1612,Product C,Customer Service,Five stars! The quality is superb and the price is reasonable.,5,Positive,98,2024-04-01,South,Premium
FB2124,CUST3307,Product B,User Experience,Amazing experience! The product exceeded my expectations.,4,Positive,86,2025-02-16,East,Returning
FB2125,CUST7350,Product B,Customer Service,I love this product! It's exactly what I needed.,5,Positive,81,2024-03-13,North,New
FB2126,CUST1244,Product B,Delivery,Customer support is unhelpful and rude.,1,Negative,35,2025-06-02,North,Returning
FB2127,CUST2116,Product C,User Experience,Great value for money. Highly recommend to everyone!,5,Positive,85,2024-02-04,East,Returning
FB2128,CUST5194,Product D,Features,Fantastic! Will definitely order again.,5,Positive,95,2024-01-30,South,New
FB2129,CUST7701,Product E,Features,I love this product! It's exactly what I needed.,5,Positive,92,2025-06-04,South,Returning
FB2130,CUST2367,Product D,User Experience,The product quality is subpar and doesn't meet expectations.,2,Negative,21,2024-11-09,West,Returning
FB2131,CUST1130,Product B,Product Quality,Excellent product! Really satisfied with the quality and service.,4,Positive,97,2025-09-28,East,Returning
FB2132,CUST8573,Product A,Delivery,Poor customer service. They didn't respond to my complaints.,1,Negative,22,2024-04-10,West,Returning
FB2133,CUST3953,Product A,Pricing,Customer support is unhelpful and rude.,1,Negative,12,2025-08-18,West,New
FB2134,CUST8967,Product B,Features,I love this product! It's exactly what I needed.,5,Positive,99,2024-12-15,West,New
FB2135,CUST3384,Product B,Delivery,Very happy with my purchase. Great product!,4,Positive,95,2024-08-11,North,Premium
FB2136,CUST4496,Product A,Customer Service,I love this product! It's exactly what I needed.,5,Positive,95,2024-11-23,North,Premium
FB2137,CUST2134,Product C,Pricing,Great value for money. Highly recommend to everyone!,4,Positive,84,2025-01-06,North,Returning
FB2138,CUST4015,Product A,Product Quality,Five stars! The quality is superb and the price is reasonable.,4,Positive,88,2025-10-29,West,Returning
FB2139,CUST8790,Product E,Features,I love this product! It's exactly what I needed.,5,Positive,95,2024-08-30,South,Premium
FB2140,CUST4253,Product A,Features,The team was very helpful and professional.,5,Positive,80,2025-01-20,South,Returning
FB2141,CUST3465,Product D,Customer Service,Average quality for the price. Neither good nor bad.,3,Neutral,50,2025-09-10,West,Returning
FB2142,CUST1060,Product D,Customer Service,Bad experience. The product arrived late and broken.,2,Negative,26,2024-02-24,West,Premium
FB2143,CUST9947,Product B,User Experience,Outstanding customer service. They resolved my issue quickly.,4,Positive,93,2025-06-14,West,New
FB2144,CUST6960,Product A,Delivery,Outstanding customer service. They resolved my issue quickly.,4,Positive,91,2024-10-21,East,Premium
FB2145,CUST6762,Product C,User Experience,Customer support is unhelpful and rude.,2,Negative,23,2024-03-06,West,Premium
FB2146,CUST7113,Product B,User Experience,Great value for money. Highly recommend to everyone!,5,Positive,93,2024-10-08,South,Premium
FB2147,CUST2625,Product A,Product Quality,Five stars! The quality is superb and the price is reasonable.,5,Positive,99,2025-01-19,North,Premium
FB2148,CUST9924,Product A,Features,Bad experience. The product arrived late and broken.,1,Negative,25,2023-11-16,West,Premium
FB2149,CUST4471,Product B,Pricing,Neutral feelings about this. It works but not impressive.,3,Neutral,63,2025-06-17,West,New
FB2150,CUST8601,Product D,Features,"Average experience. Some features work well, others don't.",3,Neutral,61,2024-05-18,West,New
FB2151,CUST5333,Product C,Pricing,Complete waste of money. Very unsatisfied.,2,Negative,18,2024-11-17,South,New
FB2152,CUST9502,Product E,Delivery,Excellent product! Really satisfied with the quality and service.,4,Positive,91,2024-12-28,East,New
FB2153,CUST7412,Product B,User Experience,The product meets basic expectations but nothing more.,3,Neutral,67,2025-06-07,West,New
FB2154,CUST6212,Product E,Customer Service,Five stars! The quality is superb and the price is reasonable.,4,Positive,92,2025-06-13,West,New
FB2155,CUST7422,Product C,User Experience,The delivery took too long and the product was damaged.,1,Negative,30,2024-02-09,South,Returning
FB2156,CUST3507,Product A,User Experience,Excellent product! Really satisfied with the quality and service.,5,Positive,80,2024-05-26,North,Premium
FB2157,CUST6867,Product B,Customer Service,Great value for money. Highly recommend to everyone!,5,Positive,100,2024-11-25,South,Returning
FB2158,CUST5267,Product A,Delivery,Terrible experience. The product doesn't work as advertised.,2,Negative,34,2024-05-16,North,New
FB2159,CUST8522,Product E,Product Quality,The team was very helpful and professional.,4,Positive,83,2025-08-03,North,New
FB2160,CUST9097,Product C,Customer Service,Great value for money. Highly recommend to everyone!,4,Positive,82,2024-08-15,West,New
FB2161,CUST2250,Product B,Features,Bad experience. The product arrived late and broken.,1,Negative,25,2025-03-16,West,Returning
FB2162,CUST5894,Product A,Customer Service,Customer support is unhelpful and rude.,1,Negative,15,2024-09-16,North,New
FB2163,CUST9953,Product A,Customer Service,"It's fine, works as expected but nothing exceptional.",3,Neutral,69,2024-10-16,East,New
FB2164,CUST9384,Product B,Customer Service,Complete waste of money. Very unsatisfied.,1,Negative,26,2024-05-15,East,New
FB2165,CUST3073,Product C,Delivery,Great value for money. Highly recommend to everyone!,4,Positive,82,2024-06-09,West,New
FB2166,CUST9123,Product D,User Experience,Very happy with my purchase. Great product!,5,Positive,94,2024-02-02,West,New
FB2167,CUST6105,Product B,Customer Service,The delivery was fast and the product is exactly as described.,5,Positive,83,2024-07-13,West,Returning
FB2168,CUST2762,Product E,Pricing,The delivery was fast and the product is exactly as described.,5,Positive,99,2025-01-29,West,New
FB2169,CUST1553,Product E,Delivery,Amazing experience! The product exceeded my expectations.,5,Positive,85,2025-06-02,West,Returning
FB2170,CUST7525,Product A,Product Quality,"Mixed feelings. Some aspects are good, others need improvement.",3,Neutral,61,2025-07-10,South,Returning
FB2171,CUST4525,Product C,Delivery,The features are missing and the interface is confusing.,1,Negative,12,2025-01-12,South,Returning
FB2172,CUST8624,Product E,Delivery,Excellent product! Really satisfied with the quality and service.,5,Positive,86,2024-03-04,South,Premium
FB2173,CUST4562,Product A,User Experience,The team was very helpful and professional.,4,Positive,96,2024-01-06,East,Premium
FB2174,CUST7909,Product D,Delivery,"Average experience. Some features work well, others don't.",3,Neutral,68,2025-07-14,East,New
FB2175,CUST5496,Product D,Product Quality,Fantastic! Will definitely order again.,5,Positive,81,2024-05-19,North,Returning
FB2176,CUST1348,Product C,Product Quality,The product quality is subpar and doesn't meet expectations.,2,Negative,17,2024-04-23,North,Returning
FB2177,CUST9642,Product A,Delivery,Five stars! The quality is superb and the price is reasonable.,4,Positive,97,2024-08-17,North,New
FB2178,CUST6196,Product C,Pricing,Five stars! The quality is superb and the price is reasonable.,5,Positive,88,2025-02-23,North,Premium
FB2179,CUST8447,Product D,Features,Excellent product! Really satisfied with the quality and service.,5,Positive,89,2024-09-15,North,Returning
FB2180,CUST3273,Product A,Delivery,Outstanding customer service. They resolved my issue quickly.,4,Positive,80,2025-07-24,West,New
FB2181,CUST5254,Product A,Product Quality,I love this product! It's exactly what I needed.,4,Positive,81,2024-04-22,North,Returning
FB2182,CUST3790,Product B,User Experience,The team was very helpful and professional.,5,Positive,88,2024-01-15,West,New
FB2183,CUST8320,Product A,User Experience,Great value for money. Highly recommend to everyone!,5,Positive,100,2024-03-08,South,Premium
FB2184,CUST8908,Product B,Product Quality,Overpriced and low quality. Would not recommend.,2,Negative,34,2025-03-03,East,Returning
FB2185,CUST4373,Product A,Product Quality,Very happy with my purchase. Great product!,4,Positive,100,2025-10-28,West,New
FB2186,CUST4078,Product D,Product Quality,Outstanding customer service. They resolved my issue quickly.,5,Positive,92,2024-06-04,East,New
FB2187,CUST6108,Product D,Features,Complete waste of money. Very unsatisfied.,2,Negative,34,2025-06-26,South,Premium
FB2188,CUST7317,Product D,User Experience,The product meets basic expectations but nothing more.,3,Neutral,61,2024-02-16,South,Returning
FB2189,CUST2672,Product B,Pricing,Five stars! The quality is superb and the price is reasonable.,4,Positive,89,2024-05-10,North,Premium
FB2190,CUST1468,Product D,Features,Fantastic! Will definitely order again.,4,Positive,88,2024-02-20,West,Returning
FB2191,CUST8069,Product B,Customer Service,Very happy with my purchase. Great product!,4,Positive,91,2024-07-28,West,Premium
FB2192,CUST7058,Product A,Product Quality,Very disappointed with the product quality. Not worth the price.,2,Negative,18,2025-01-14,West,Premium
